motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
FOXP1	0.4613645897079891	0.004319515020891645	0.4613645897079891	0.004319515020891645	8.0	180347
GABPA	0.4116274073352141	0.2272261654325573	0.40162740733521407	0.0008901382070466957	10.0	180347
GATA1	0.4826908204566041	0.04219913926455114	0.4776908204566041	0.00026600646025727164	7.0	180347
GATA4	0.4523871597214023	0.25810730878381144	0.4423871597214023	0.00639935220746971	8.0	180347
GATA6	0.4304906279847864	0.021585624185508523	0.4354906279847864	0.008509182013906066	10.0	180347
GRHL2	0.4089807396072619	0.011345508116031754	0.4089807396072619	0.011345508116031754	10.0	180347
HLF	0.38195510867089694	0.045856982700705866	0.38695510867089694	0.001894997212086232	10.0	180347
HNF4A(MA0114.4)	0.41551638311369216	0.7690573212958424	0.39551638311369214	0.012481599337173566	9.0	180347
HNF4G	0.41619661572789757	0.7685646433762241	0.39619661572789755	0.013282293016386228	9.0	180347
HOXB13	0.3680084234267652	2.081904569574701	0.39800842342676523	0.008254994810848801	13.0	180347
JUNB(MA0490.2)	0.3884406148057903	0.002015661103673785	0.3884406148057903	0.002015661103673785	9.0	180347
JUND(MA0491.2)	0.38081375810758367	0.005386344722047552	0.38081375810758367	0.005386344722047552	9.0	180347
KLF4	0.33618903902951386	1.5322712528159972	0.3561890390295139	0.017499068112184456	8.0	180347
KLF9	0.29267351438341654	2.164317028231261	0.31267351438341656	0.00926110356239021	13.0	180347
LHX2	0.4701426017452099	0.030597775743651277	0.4751426017452099	0.00014845624631031247	7.0	180347
MAFF	0.39164502810285545	0.1722015212591194	0.38164502810285544	0.01819756629527653	13.0	180347
MAFG	0.39326192184093905	0.0647314801884367	0.38826192184093905	0.0013137779763241406	14.0	180347
MAFK	0.3552683134980972	0.21580903653649838	0.34526831349809717	0.02020435728960863	12.0	180347
MEF2A	0.35731276595296385	2.403576809352589	0.3873127659529638	0.0032951714667124885	12.0	180347
MITF	0.3166334800446934	0.6482142497255585	0.3266334800446934	0.02630057434187715	12.0	180347
MXI1	0.3422446203753261	2.5082094700804762	0.37224462037532613	0.0028037656537369454	10.0	180347
MYOD1	0.39370942814557114	0.03394913945286595	0.39870942814557114	0.0036777314342638584	9.0	180347
MYOG	0.35747577566304545	0.6735168391150226	0.37247577566304546	0.00395046591959535	8.0	180347
MZF1	0.4363689761546358	0.13769638532647796	0.4263689761546358	0.003771212997965784	8.0	180347
MAFG::NFE2L1	0.3599867366760796	0.14085440897452692	0.3549867366760796	0.004820461241231149	13.0	180347
NFIL3	0.4009579515537171	0.01173032378731694	0.4009579515537171	0.01173032378731694	10.0	180347
NFYB	0.38727229576169747	0.049986850252541154	0.38227229576169747	0.0025688558223973053	11.0	180347
NKX2-5	0.4573115260197015	0.3534516907435284	0.4423115260197015	0.002647602648700672	7.0	180347
NR4A1	0.4193225815517726	0.2800552194862136	0.4093225815517726	0.0021378660382006757	8.0	180347
ONECUT1	0.35303531242426806	1.546789743079755	0.3730353124242681	0.008351388652549654	14.0	180347
OTX2	0.4619376027088176	0.31484094641593163	0.4469376027088176	0.010758727180349942	8.0	180347
PBX2	0.3956456912726328	0.1974260666462245	0.40564569127263284	0.003454080319201533	10.0	180347
PHOX2B	0.29988146375298785	8.057491483848976	0.34988146375298784	0.005094745985629766	16.0	180347
PKNOX1	0.40130301681614233	0.4801483866050155	0.3863030168161423	0.00820626674002004	10.0	180347
POU2F3	0.4284278208874374	0.08784287487523357	0.4334278208874374	0.00475596949706495	10.0	180347
PRDM1	0.41700848342745395	0.017232121916395456	0.42200848342745395	0.010653805065425617	10.0	180347
RUNX3	0.4659999781904644	0.6961623640907343	0.4459999781904644	0.0018916886889008024	9.0	180347
SCRT1	0.39843456261006893	0.003733427762687993	0.39843456261006893	0.003733427762687993	12.0	180347
SCRT2	0.41593143080988265	0.05433094705229175	0.41093143080988265	0.00019179464587237637	11.0	180347
SNAI2	0.3848927353204223	8.058435882090827e-09	0.3848927353204223	8.058435882090827e-09	11.0	180347
SOX2	0.4757827881468605	0.010533202120354582	0.4707827881468605	0.007918750770758909	7.0	180347
SPI1	0.3219334624444463	0.7442638620497747	0.33693346244444633	0.011713194427893583	16.0	180347
SPIB	0.3343135097689854	0.37990475460932	0.3443135097689854	7.333997138323609e-05	16.0	180347
SREBF1(MA0829.2)	0.3582891694256265	0.009700897170574324	0.3582891694256265	0.009700897170574324	10.0	180347
TCF3	0.4090421892437663	0.04009910179559651	0.4140421892437663	0.0010192707901531043	7.0	180347
TCF4	0.3753754073584666	0.7583713688695518	0.3953754073584666	0.007813110782741536	9.0	180347
TCF7	0.4655843127765021	0.15689277686931558	0.4555843127765021	0.0008155809259494997	9.0	180347
TEAD1	0.4489915059248415	0.4160440978318288	0.4339915059248415	0.0036573256487938965	9.0	180347
TEAD4	0.48694984754459625	0.8627756624700229	0.4619498475445962	0.010320712869474332	8.0	180347
TFAP2A(MA0003.4)	0.31783442617825225	2.2303367191328323	0.34283442617825227	0.001605125303062096	10.0	180347
TFAP2C(MA0814.2)	0.29944236451494133	4.072914336679798	0.33444236451494136	0.0063662761874787805	10.0	180347
TWIST1	0.44676728982776637	0.08210704122143699	0.44176728982776636	0.004532870858215365	8.0	180347
USF1	0.3478204737596992	0.19662359475048524	0.3528204737596992	0.019567848397751837	12.0	180347
YY2	0.36414221661192414	0.1197822205054896	0.36914221661192415	0.00455017341241763	10.0	180347
ZNF263	0.3664249734204516	0.6911615070060347	0.3814249734204516	0.0009356869382043845	10.0	180347
CREM	0.31219331330440686	0.036600094377248524	0.31719331330440687	0.016669345370631257	10.0	180347
BNC2	0.4000797155770753	0.03603972115491639	0.3950797155770753	0.003165480716324813	9.0	180347
CTCF(MA1930.1)	0.21864908904955682	4.5707367694603995	0.2386490890495568	0.038382574541625074	34.0	180347
ELK1::HOXA1	0.36324707598009787	0.0075736777540162704	0.36324707598009787	0.0075736777540162704	14.0	180347
ELK1::HOXB13	0.3268067749488819	0.0067727454898398745	0.3268067749488819	0.0067727454898398745	15.0	180347
ELK1::SREBF2	0.3101417777206573	0.2792399924521506	0.3151417777206573	0.030853522055388098	16.0	180347
ERF::FIGLA	0.322878658164922	0.054819273141591005	0.327878658164922	0.015140300789554108	14.0	180347
ERF::FOXI1	0.38465759657034215	0.5948298593766314	0.39965759657034217	0.0003179230887672969	13.0	180347
ERF::FOXO1	0.34188312603440857	0.6252825583821384	0.3568831260344086	0.008894063638089804	14.0	180347
ERF::HOXB13	0.3591814477619922	5.7856198513593364e-05	0.3591814477619922	5.7856198513593364e-05	14.0	180347
ERF::NHLH1	0.31185646837180747	0.27547747647005394	0.3168564683718075	0.028949454704676032	16.0	180347
ERF::SREBF2	0.3130052815119364	0.004187837232364898	0.3130052815119364	0.004187837232364898	16.0	180347
ETV2::DRGX	0.38034522214736655	0.0011366398366157225	0.38034522214736655	0.0011366398366157225	14.0	180347
ETV2::FIGLA	0.3016647034103924	0.03279160058968828	0.3016647034103924	0.03279160058968828	15.0	180347
ETV2::FOXI1	0.37364826199746465	0.015631874041886817	0.37364826199746465	0.015631874041886817	14.0	180347
ETV2::HOXB13	0.34848764060323567	0.001638565577845564	0.34848764060323567	0.001638565577845564	15.0	180347
ETV5::DRGX	0.3599146045150957	0.2375731603734607	0.3699146045150957	0.008537925830358627	14.0	180347
ETV5::FIGLA	0.31563056899898223	0.09459376634501841	0.32063056899898223	0.0013400776844813955	15.0	180347
ETV5::FOXI1	0.3158091321176756	0.14227103976088068	0.3208091321176756	0.001705905609740116	13.0	180347
ETV5::FOXO1	0.35914196386975195	0.3259351138245877	0.36914196386975195	0.00021790780644053646	13.0	180347
ETV5::HOXA2	0.3352092588714	0.6658256779688048	0.35020925887140003	0.01234492027002264	14.0	180347
FLI1::DRGX	0.3705126826478417	0.03656002170026148	0.3755126826478417	0.010172320537615666	15.0	180347
FLI1::FOXI1	0.3837480030551892	0.0039580995227141	0.3837480030551892	0.0039580995227141	13.0	180347
FOS(MA1951.1)	0.3047807540907865	0.34297885313130133	0.3147807540907865	0.013646305449698318	13.0	180347
FOXJ2::ELF1	0.3718343149769552	0.6524456990948557	0.3868343149769552	6.304572179227309e-05	14.0	180347
FOXO1::ELF1	0.35415348015077236	0.02642496668228864	0.35915348015077236	0.020398680853264926	13.0	180347
FOXO1::ELK1	0.35608430178856915	0.010068578818758046	0.35608430178856915	0.010068578818758046	14.0	180347
FOXO1::ELK3	0.35841311726188957	0.0031582956469094156	0.35841311726188957	0.0031582956469094156	13.0	180347
FOXO1::FLI1	0.34112658779338756	0.01581635871995066	0.34112658779338756	0.01581635871995066	14.0	180347
HOXB2::ELK1	0.3520839113582944	0.03343859127804427	0.3470839113582944	0.017452235393843767	14.0	180347
HOXD12::ELK1	0.3344366439441614	0.07207988256277605	0.3294366439441614	0.007421969656635908	15.0	180347
KLF7	0.34601889112293027	1.8973346734081924	0.3710188911229303	0.011297910498563685	9.0	180347
MGA::EVX1	0.4004142261270271	0.003076114607530633	0.4004142261270271	0.003076114607530633	12.0	180347
PATZ1	0.263197217530966	8.27311484685472	0.31319721753096597	0.022692460687936535	12.0	180347
POU2F1::SOX2	0.306283858543149	0.8601697893704449	0.321283858543149	0.031000120598260555	17.0	180347
SATB1	0.37223813388919524	1.3330297095106922	0.39723813388919527	0.0172864172766515	13.0	180347
SMAD2	0.4205737077822304	8.222630840102828e-05	0.4205737077822304	8.222630840102828e-05	10.0	180347
SP5	0.3538022325142261	2.026171914147425	0.3788022325142261	0.01272065891460118	10.0	180347
TFAP4::ETV1	0.30664999657867514	0.4629603528589195	0.31664999657867515	0.0018237762599911174	15.0	180347
TFAP4::FLI1	0.3299995633537793	0.16798706016826037	0.3349995633537793	0.007988358985335144	14.0	180347
TFCP2	0.35907838626847627	1.376087001935771	0.3790783862684763	0.01368139081154345	10.0	180347
THRA	0.26262967311368873	2.2748834837597784	0.28262967311368875	0.03069162584064796	21.0	180347
TRPS1	0.4492245961539505	0.16449951295345014	0.4392245961539505	0.0007385360645331719	8.0	180347
ZBED2	0.41745183727468993	0.3171793201883772	0.4074518372746899	0.0037993052355281	9.0	180347
ZFP14	0.31312170859846716	1.0673819843367665	0.3281217085984672	0.004326438077131699	15.0	180347
ZKSCAN3	0.270896294892297	2.422011074625482	0.290896294892297	0.0016697476944088183	17.0	180347
ZNF211	0.3354417409660444	0.18865565283278654	0.3404417409660444	0.013267417445790228	15.0	180347
ZNF214	0.3509598848558364	0.37798607455310007	0.3609598848558364	0.0005601685754895539	15.0	180347
ZNF320	0.24121856120904314	5.236746918314166	0.27121856120904314	0.004582653927619336	22.0	180347
ZNF324	0.3139825089409119	1.5279237103980916	0.3339825089409119	0.018844266764870367	18.0	180347
ZNF354A	0.29460786905764036	4.0403970198298085	0.3246078690576404	0.0011186684346315334	21.0	180347
ZNF416	0.3922623744116744	0.19560872032875362	0.4022623744116744	0.0038246507769938	11.0	180347
ZNF418	0.34123548252320135	0.13801247095654742	0.34623548252320135	0.002209551878831046	15.0	180347
ZNF530	0.2594735233755522	5.786692432243203	0.2944735233755522	0.034079812251609415	17.0	180347
ZNF574	0.31889653193318895	0.8160543465139234	0.33389653193318897	0.0015073078973463117	14.0	180347
ZNF582	0.2895343998839691	0.03264373093351135	0.2895343998839691	0.03264373093351135	21.0	180347
ZNF667	0.367143720122853	0.02612531746077421	0.362143720122853	0.01778992241735482	12.0	180347
ZNF669	0.27832314496556937	1.286390096928259	0.2933231449655694	0.0005428786700925178	15.0	180347
ZNF692	0.35488748820561455	0.9701837041776934	0.37488748820561457	0.0007366527865945879	8.0	180347
ZNF701	0.250770065581712	3.596432156547781	0.270770065581712	0.04780796642842704	20.0	180347
NKX2-4	0.43888489026142674	0.004421601708815678	0.43888489026142674	0.004421601708815678	9.0	180347
FOXD3	0.3504473827255915	3.5165019529492327	0.38544738272559154	0.0019074383212486718	16.0	180347
PAX2	0.2662976335943705	0.6782011335490722	0.2762976335943705	0.0014012018974958978	17.0	180347
SP1	0.3219795284193949	1.1105310352680562	0.34197952841939494	0.011788208014594834	9.0	180347
FEV	0.38822203346267126	0.07409436837172327	0.38322203346267125	6.11155403390507e-06	11.0	180347
NR4A2	0.4283067273617226	0.08296096276643719	0.4233067273617226	0.0030752062654997615	9.0	180347
CEBPB	0.3185217719187918	0.16799955656571244	0.3235217719187918	0.0045971307153938965	12.0	180347
KLF1	0.35411930466838115	1.8445960070652834	0.3841193046683812	0.011741556317167818	9.0	180347
POU2F2	0.363342435672953	0.2926715637987063	0.373342435672953	0.0019509476369114537	14.0	180347
RFX1	0.2703208406042367	0.6826796697337331	0.28032084060423673	0.00017147483924532457	16.0	180347
SP2	0.3393543008035197	1.0255490944609849	0.3593543008035197	0.002305365719649825	9.0	180347
USF2	0.31030417393355847	0.420501949362084	0.3203041739335585	0.0007889760555438561	12.0	180347
BHLHA15(MA0607.2)	0.3540455204800819	0.20674441024559367	0.36404552048008193	0.008896794757830527	10.0	180347
NFATC3	0.4704309413889182	0.32897678331437613	0.48543094138891824	0.0006357808681771768	7.0	180347
EN2	0.42830631555863813	0.6319272259355491	0.44830631555863815	1.3687702190377238e-05	7.0	180347
ESX1	0.41314636618216766	0.8411611042578744	0.4331463661821677	0.009325614057072724	7.0	180347
HOXC11	0.36078182576934154	0.03989243708878807	0.35578182576934153	0.008320696739055475	12.0	180347
MSX1	0.4147169840971592	0.5293982957176421	0.4347169840971592	0.008445023359748697	7.0	180347
SP4	0.3437386064926272	0.4166491906979585	0.35373860649262723	0.013905511665018798	9.0	180347
TBX21	0.4048650725033979	0.03973386248322388	0.40986507250339793	0.00198159702053144	11.0	180347
MNX1	0.4338361590848312	0.14401353657281002	0.4438361590848312	0.0016372851848461083	7.0	180347
MSX2	0.4221134299810153	0.4270659781992733	0.4371134299810153	0.0010474916204922299	7.0	180347
VAX2	0.4925620204186274	1.9086292385569694	0.5325620204186274	0.0008537560015769211	8.0	180347
KLF14	0.34402984335882963	0.6871903631584937	0.35902984335882965	0.0008193206118987719	9.0	180347
KLF12	0.33411512115127456	1.195267413870108	0.3541151211512746	0.0006183103543966153	9.0	180347
CUX1	0.3600526107300532	0.24050518858565487	0.3700526107300532	0.004272340392107418	10.0	180347
ONECUT2	0.40890614973120754	0.002935855836819222	0.40890614973120754	0.002935855836819222	9.0	180347
ELK3	0.3996302931056971	0.05421394099559138	0.3946302931056971	0.00016691039634183022	9.0	180347
ETV4	0.4237611604528469	0.06193876393482344	0.4287611604528469	0.0007610954481037696	9.0	180347
ETV5	0.39907245873161196	8.066814014568952e-06	0.39907245873161196	8.066814014568952e-06	10.0	180347
POU1F1	0.33848683265812385	0.9912279594392812	0.35348683265812386	0.001448864438764458	16.0	180347
RFX3	0.2719954119220166	0.7374891222389833	0.2819954119220166	0.00024196481059503608	16.0	180347
RFX4	0.23386007515822127	2.5859440175711574	0.2538600751582213	0.0500097093054189	17.0	180347
BHLHE22(MA0818.2)	0.3512607835776382	0.35666602359211996	0.3612607835776382	0.0026789132071008727	10.0	180347
CLOCK	0.33946938407024496	1.5802750296173818	0.364469384070245	0.006385048171824417	9.0	180347
HES5	0.2780667847391018	4.105438707124846	0.31306678473910177	0.006604664153455517	10.0	180347
SREBF2(MA0828.2)	0.29151726074937057	0.37917460603678455	0.3015172607493706	0.021283459104633976	14.0	180347
TFE3	0.3233973951317814	0.48021504156189704	0.3333973951317814	0.005465133596372236	10.0	180347
CEBPE	0.3053552358039693	0.505348177063401	0.3153552358039693	0.0018680603104537128	12.0	180347
FOXD2	0.3670447812718399	0.5707206684095114	0.38204478127183994	0.002392339665229131	12.0	180347
E2F8	0.343026733774838	3.3658743897146253	0.378026733774838	0.00680406358431251	12.0	180347
BARHL1	0.4591595446329932	0.027119407917405157	0.4641595446329932	0.0017053191820579434	8.0	180347
CDX1	0.410144904506944	0.048708081093486615	0.415144904506944	0.0005412080908892791	10.0	180347
DLX1	0.45504753742916276	0.4832536288821813	0.4750475374291628	0.009093259144408084	8.0	180347
DUXA	0.26084740069300827	4.392071628778263	0.2908474006930083	0.00925338646496101	13.0	180347
ELF2	0.3988513403090115	0.04947941747681691	0.3938513403090115	0.0019416585027939703	12.0	180347
FOXE1	0.3651281046723957	0.7478791891468061	0.3801281046723957	0.0008896398641315519	14.0	180347
GLI3	0.29689920617916854	0.11913323010642471	0.30189920617916854	0.001940867312336679	16.0	180347
HOXA7	0.5127007531062712	0.3374011839322336	0.5277007531062712	0.004745754018868345	7.0	180347
KLF10	0.3277855710411811	1.6326593907462292	0.35278557104118113	0.011429359487342177	9.0	180347
NFATC4	0.41255989354973505	0.035069556186612366	0.41755989354973505	0.0033235661474797966	10.0	180347
NR1D2	0.3004387051905709	0.0019198826777136065	0.3004387051905709	0.0019198826777136065	15.0	180347
PITX2	0.44878794364005137	0.6013158938362407	0.42878794364005135	0.009625936640682075	8.0	180347
SOX18	0.45171670217873244	0.01142254362296677	0.45171670217873244	0.01142254362296677	8.0	180347
TBX3	0.4242047406141926	0.007807488786761758	0.4242047406141926	0.007807488786761758	9.0	180347
ZNF75D	0.36785213876855766	0.1416633204368782	0.37285213876855766	0.008909524625709899	12.0	180347
ZNF281	0.2643953471141855	6.871667790059119	0.3043953471141855	3.5928194519854657e-05	12.0	180347
BACH1	0.41294039459762394	0.05456480923310249	0.40794039459762393	0.0002656757967004676	9.0	180347
THAP1	0.3854050171337558	0.1384048053368451	0.3954050171337558	0.012943810835626533	9.0	180347
AHR	0.4143922296298436	0.0028344510549286796	0.4143922296298436	0.0028344510549286796	8.0	180347
AIRE	0.37068252851051586	3.8061878402149913	0.41068252851051584	0.0066870407547977954	18.0	180347
ALX1	0.36446730883216794	3.967809722315777	0.4044673088321679	0.003019591309903371	12.0	180347
ARID5B	0.36585545831086586	2.2431094064520973	0.3958554583108659	0.0014307861768743037	12.0	180347
ARNT	0.44693017204842983	0.01182382351321288	0.4419301720484298	0.011765570419817037	9.0	180347
ARNTL	0.4186281297141833	0.5040419575368265	0.4336281297141833	0.0011508302057471073	10.0	180347
ATF1	0.41685108294794776	0.07350760223621718	0.41185108294794776	0.000700269043287211	10.0	180347
BCL11A	0.27414359714766134	1.9975449154252196	0.29414359714766136	0.0037790795223228506	16.0	180347
CBFB	0.39467338900623455	0.25691860401407696	0.40467338900623456	2.704915086051652e-09	11.0	180347
CRX	0.38053888723358376	0.6175106048111934	0.39553888723358377	3.229907832180256e-05	13.0	180347
DLX3	0.3974382099768401	1.199826249049652	0.4224382099768401	0.002693433670987654	10.0	180347
E2F5	0.366157380332055	0.25211150876824223	0.37615738033205504	0.00041199940539233604	9.0	180347
EPAS1	0.45437829491354886	0.003959446370419782	0.45437829491354886	0.003959446370419782	9.0	180347
ESRRG	0.44092417260899786	0.038954873870044815	0.43592417260899785	0.0008067522876778063	9.0	180347
FEZF1	0.421020151188993	0.0003250131301739435	0.421020151188993	0.0003250131301739435	11.0	180347
FOSB	0.42926186997979515	0.09040309779731742	0.42426186997979515	0.0045980419365282505	9.0	180347
FOXJ2	0.3609562507977167	0.07407980999161012	0.3659562507977167	2.433891150585834e-05	10.0	180347
FOXJ3	0.3488837029679495	1.6219002648972525	0.36888370296794953	0.014215723931753957	13.0	180347
FOXM1	0.3884575480152812	0.13470959643096161	0.3934575480152812	0.014102717228930257	11.0	180347
FOXO1	0.3970646758105725	0.07968431323912414	0.4020646758105725	0.0009699410209489836	10.0	180347
FOXQ1	0.3666338970145475	0.0013061819625549303	0.3666338970145475	0.0013061819625549303	12.0	180347
GFI1B	0.4307077019085249	0.01236125598341929	0.4307077019085249	0.01236125598341929	10.0	180347
HIC1	0.40235374411035507	0.20830110697359225	0.4123537441103551	0.0003373316056256098	9.0	180347
ISL1	0.4804179303606281	0.007228155092984267	0.4804179303606281	0.007228155092984267	8.0	180347
KLF8	0.3963705425762893	0.016014079413087762	0.3913705425762893	0.013951000836969507	9.0	180347
LHX3	0.32777827749851657	5.5101224005971146	0.36777827749851655	0.016593557205138873	13.0	180347
LYL1	0.427143177712567	2.209691157544561	0.46214317771256697	8.301513161477435e-05	14.0	180347
MAFB	0.44751947883763726	0.12227122284433738	0.4575194788376373	0.011480467518587265	11.0	180347
MBD2	0.30379245933106613	2.907358092338025	0.33379245933106616	0.00836069819036679	11.0	180347
MECOM	0.3404095496623937	1.740844350177068	0.3604095496623937	0.011663392497092476	16.0	180347
MECP2	0.3803524198902979	1.1965118749902042	0.4053524198902979	0.01309586779667509	7.0	180347
NANOG	0.34810002619681896	0.9924482660173388	0.36310002619681897	0.005097856417323628	16.0	180347
NFATC1	0.3153592889826161	2.0525634136824578	0.34035928898261614	0.010511846097628536	15.0	180347
NFE2L1	0.4941088059883441	0.00028888284289952374	0.4941088059883441	0.00028888284289952374	7.0	180347
NKX2-1	0.44002030972119266	0.007127861591949481	0.44002030972119266	0.007127861591949481	10.0	180347
NOBOX	0.43042859734469996	0.31460085895205125	0.4454285973447	0.006923868192676245	9.0	180347
NR1H3	0.2912060286148837	0.19531141474239272	0.2962060286148837	0.0019562798749532062	19.0	180347
NR2E3	0.38330535833157425	0.9563968386726258	0.40330535833157427	0.004550274494353914	14.0	180347
NR5A2	0.3969547491696996	0.052986129260159436	0.4019547491696996	0.0005358746289432185	11.0	180347
PGR	0.32379758986015134	0.8877255426767501	0.33879758986015135	5.207035247218981e-05	15.0	180347
PPARA	0.2736326626737592	1.7287686053895435	0.2886326626737592	0.0309757337784781	17.0	180347
PRDM14	0.3611739076877888	0.018209747448820205	0.3611739076877888	0.018209747448820205	13.0	180347
PRDM6	0.37630452412523013	2.5972728474428632	0.4113045241252301	0.015517577889707713	13.0	180347
PTF1A	0.3196509779054276	2.7084086279508592	0.34465097790542765	0.014523636969923865	18.0	180347
RXRA	0.28665604145535384	2.765279200935817	0.31165604145535386	0.016049918980413892	20.0	180347
SALL4	0.36713258259480874	4.547285684564667	0.4121325825948087	0.003734455409983794	10.0	180347
SMAD4	0.3809719434089848	0.06685953910982044	0.38597194340898483	0.00020590955666086145	13.0	180347
SOX17	0.4248878956323013	0.3220121714863673	0.4348878956323013	0.011584020388104332	11.0	180347
SOX3	0.40865291720412367	0.05765975461848556	0.41365291720412367	3.309924734424603e-05	11.0	180347
SOX5	0.4412104396051045	0.020791637466515717	0.4462104396051045	0.004400688517381605	8.0	180347
STAT2	0.2838160426708355	3.6907413807822493	0.3088160426708355	0.0188321962675453	18.0	180347
STAT4	0.3544154519646521	1.2054674286623395	0.3744154519646521	0.002764128764275489	11.0	180347
STAT5A	0.3775866804292805	0.8606285814585114	0.3975866804292805	0.0025450560788321925	10.0	180347
STAT5B	0.36756939839587044	0.7258355698745145	0.38256939839587045	0.002153375934498504	12.0	180347
STAT6	0.3753721575034444	1.066184897657324	0.3953721575034444	0.0031062749592352203	11.0	180347
TAF1	0.2777101278830095	2.203122909471042	0.29771012788300955	0.0001765876977482081	16.0	180347
TAL1	0.3633407757697049	0.6360177747405609	0.37834077576970493	0.010461870621300015	19.0	180347
TBP	0.39044517867954043	0.3665135749277076	0.40044517867954044	0.011483466604924279	10.0	180347
WT1	0.2053183878036708	13.069134174763843	0.2553183878036708	0.0051211088299781765	20.0	180347
ZBTB17	0.25854192186304503	6.534671718758796	0.29354192186304506	0.0002981151009960409	19.0	180347
ZBTB48	0.3753904605753077	1.6924434172757474	0.40039046057530775	0.005444801607101488	12.0	180347
ZFP28	0.2549085075661747	4.3754088234981126	0.27990850756617475	0.013484641884340953	20.0	180347
ZFP82	0.22003081589117499	3.773222334560035	0.24003081589117498	9.00677863588681e-05	24.0	180347
ZFX	0.3697965862144292	0.7353026210253903	0.3847965862144292	0.009437922088226277	10.0	180347
ZNF121	0.256776386509611	0.27528263805811193	0.261776386509611	0.004587390325756402	20.0	180347
ZNF134	0.26866464358339437	0.5336272266004329	0.2786646435833944	0.020520596226391085	22.0	180347
ZNF146	0.23812751373085758	0.1826955134961326	0.2431275137308576	0.007874769268596938	24.0	180347
ZNF18	0.41469168543900253	0.0006904517210748416	0.41469168543900253	0.0006904517210748416	11.0	180347
ZNF250	0.23591944819814392	0.5945587679744688	0.24591944819814393	0.055411347959099334	20.0	180347
ZNF260	0.23476139112072758	0.9190657799036622	0.2447613911207276	0.004721499595369793	24.0	180347
ZNF264	0.2739670455045365	0.3845512509982123	0.2789670455045365	0.0357186479245777	24.0	180347
ZNF322	0.2732475615201256	4.21652384280926	0.30324756152012555	0.02464545692330692	20.0	180347
ZNF329	0.2665411702461543	0.14866162969227362	0.2715411702461543	0.0027019063972982048	20.0	180347
ZNF335	0.26394372717138886	1.124417288201819	0.2739437271713889	0.04242974969933417	22.0	180347
ZNF350	0.3077506829717156	3.044932027773234	0.3377506829717156	0.022158183886144	18.0	180347
ZNF394	0.3207577628141222	2.4551933679300006	0.34575776281412224	0.0007191602386967989	19.0	180347
ZNF41	0.25993081003074486	2.0935261545660713	0.2749308100307449	0.009933920643563621	24.0	180347
ZNF436	0.212106675832363	3.195240462304274	0.232106675832363	0.06667186918685307	24.0	180347
ZNF467	0.1901034449965846	15.659271398741199	0.2401034449965846	0.0042474710009743925	22.0	180347
ZNF490	0.255581404763275	0.21490942132936874	0.260581404763275	2.980372224860476e-05	24.0	180347
ZNF502	0.267366201042964	0.13531905119002255	0.272366201042964	0.005065797896808742	20.0	180347
ZNF547	0.29589857319993773	0.7549034849941864	0.30589857319993774	0.02103245301833938	20.0	180347
ZNF554	0.25541322955768503	5.746753150010349	0.290413229557685	0.03530866412207506	20.0	180347
ZNF563	0.27981510445417546	2.7545582444723267	0.2998151044541755	0.014075988220322314	21.0	180347
ZNF586	0.2274019642063702	1.8499660863042713	0.24240196420637022	0.011459924713057113	20.0	180347
ZNF770	0.21480851987526187	6.138072146516522	0.24480851987526187	0.05362168460095836	22.0	180347
ZSCAN22	0.24776798567706587	3.615429099028563	0.2727679856770659	0.004213805768691018	16.0	180347
SREBP1	0.26063341802562423	3.7165782916087164	0.28563341802562425	0.0104662324213601	15.0	180347
TRIM28	0.41275895516060634	0.0019366329191565469	0.41275895516060634	0.0019366329191565469	9.0	180347
SIN3A	0.30450338299797275	0.05225594457684406	0.30950338299797275	0.023275147730318878	15.0	180347
SIX5	0.436198693859731	0.17826718178829823	0.42619869385973097	0.003119413732512652	10.0	180347
